,Pars,Reward2,Reward3,RPE,TvS,Model_accuracy,Human_accuracy,p,b
0,1.0,0.0,1.0,0.25,1.0,0.79207768852238,1.0,0.9,0.0
1,1.0,0.0,0.0,0.0,1.0,0.25,1.0,0.9,0.0
2,1.0,0.0,0.0,0.0,1.0,0.19038593543519608,0.0,0.9,0.0
3,1.0,0.0,1.0,1.0,1.0,0.25,1.0,0.9,0.0
4,1.0,1.0,0.0,0.0,1.0,0.42884219369441173,1.0,0.9,0.0
5,1.0,1.0,1.0,0.0,0.0,0.40417934501791214,1.0,0.9,0.0
6,1.0,1.0,1.0,1.0,1.0,0.25,1.0,0.9,0.0
7,1.0,1.0,1.0,0.0,1.0,0.9954933023450011,1.0,0.9,0.0
8,1.0,1.0,0.0,-0.25,1.0,0.19038593543519608,1.0,0.9,0.0
9,1.0,1.0,1.0,1.0,1.0,0.25,1.0,0.9,0.0
10,1.0,0.0,1.0,0.0,0.0,0.40417934501791214,0.0,0.9,0.0
11,1.0,0.0,1.0,1.0,1.0,0.25,1.0,0.9,0.0
12,1.0,0.0,0.0,0.0,1.0,0.25,1.0,0.9,0.0
13,1.0,1.0,0.0,-0.25,1.0,0.19038593543519608,0.0,0.9,0.0
14,1.0,0.0,0.0,0.0,1.0,0.25,1.0,0.9,0.0
15,1.0,0.0,0.0,-0.25,1.0,0.19038593543519608,0.0,0.9,0.0
16,1.0,1.0,1.0,1.0,1.0,0.42884219369441173,1.0,0.9,0.0
17,1.0,0.0,0.0,0.0,1.0,0.25,0.0,0.9,0.0
18,1.0,0.0,0.0,-0.25,1.0,0.19038593543519608,1.0,0.9,0.0
19,1.0,0.0,0.0,0.0,1.0,0.25,0.0,0.9,0.0
20,1.0,1.0,1.0,0.0,1.0,0.9954933023450011,1.0,0.9,0.0
21,1.0,0.0,1.0,1.0,1.0,0.19038593543519608,1.0,0.9,0.0
22,1.0,1.0,1.0,0.0,0.0,0.40417934501791214,1.0,0.9,0.0
23,1.0,1.0,1.0,0.0,1.0,0.9954933023450011,1.0,0.9,0.0
24,1.0,1.0,1.0,1.0,1.0,0.25,1.0,0.9,0.0
25,1.0,1.0,0.0,0.0,1.0,0.25,1.0,0.9,0.0
26,1.0,0.0,1.0,1.0,1.0,0.25,0.0,0.9,0.0
27,1.0,1.0,1.0,1.0,1.0,0.25,1.0,0.9,0.0
28,1.0,0.0,1.0,0.0,0.0,0.323666390000249,1.0,0.9,0.0
29,1.0,1.0,1.0,0.0,1.0,0.9954933023450009,1.0,0.9,0.0
30,1.0,1.0,1.0,1.0,1.0,0.25,1.0,0.9,0.0
